Datum,Zaehlerstand
02.12.2017,409.00
03.12.2017,184.00
04.12.2017,681.00
05.12.2017,940.00
06.12.2017,1033.00
07.12.2017,857.00
08.12.2017,607.00
09.12.2017,249.00
10.12.2017,121.00
11.12.2017,513.00
12.12.2017,716.00
13.12.2017,659.00
14.12.2017,602.00
15.12.2017,689.00
16.12.2017,379.00
17.12.2017,308.00
18.12.2017,496.00
19.12.2017,621.00
20.12.2017,622.00
21.12.2017,590.00
22.12.2017,430.00
23.12.2017,367.00
24.12.2017,351.00
25.12.2017,352.00
26.12.2017,262.00
27.12.2017,390.00
28.12.2017,434.00
29.12.2017,402.00
30.12.2017,226.00
31.12.2017,461.00
01.01.2018,292.00
02.01.2018,536.00
03.01.2018,355.00
04.01.2018,446.00
05.01.2018,662.00
06.01.2018,605.00
07.01.2018,845.00
08.01.2018,813.00
09.01.2018,753.00
10.01.2018,681.00
11.01.2018,695.00
12.01.2018,637.00
13.01.2018,485.00
14.01.2018,709.00
15.01.2018,563.00
16.01.2018,494.00
17.01.2018,357.00
18.01.2018,342.00
19.01.2018,648.00
20.01.2018,259.00
21.01.2018,502.00
22.01.2018,586.00
23.01.2018,723.00
24.01.2018,875.00
25.01.2018,517.00
26.01.2018,749.00
27.01.2018,915.00
28.01.2018,507.00
29.01.2018,586.00
30.01.2018,881.00
31.01.2018,449.00
01.02.2018,721.00
02.02.2018,521.00
03.02.2018,418.00
04.02.2018,397.00
05.02.2018,879.00
06.02.2018,677.00
07.02.2018,578.00
08.02.2018,586.00
09.02.2018,520.00
10.02.2018,243.00
11.02.2018,279.00
12.02.2018,325.00
13.02.2018,754.00
14.02.2018,863.00
15.02.2018,326.00
16.02.2018,771.00
17.02.2018,488.00
18.02.2018,1039.00
19.02.2018,763.00
20.02.2018,895.00
21.02.2018,956.00
22.02.2018,863.00
23.02.2018,777.00
24.02.2018,529.00
25.02.2018,581.00
26.02.2018,562.00
27.02.2018,470.00
28.02.2018,464.00
01.03.2018,435.00
02.03.2018,407.00
03.03.2018,201.00
04.03.2018,598.00
05.03.2018,1202.00
06.03.2018,1250.00
07.03.2018,917.00
08.03.2018,725.00
09.03.2018,866.00
10.03.2018,736.00
11.03.2018,905.00
12.03.2018,919.00
13.03.2018,425.00
14.03.2018,1442.00
15.03.2018,1137.00
16.03.2018,624.00
17.03.2018,269.00
18.03.2018,302.00
19.03.2018,935.00
20.03.2018,741.00
21.03.2018,1406.00
22.03.2018,529.00
23.03.2018,847.00
24.03.2018,1181.00
25.03.2018,1821.00
26.03.2018,1171.00
27.03.2018,711.00
28.03.2018,426.00
29.03.2018,800.00
30.03.2018,1422.00
31.03.2018,1041.00
01.04.2018,155.00
02.04.2018,873.00
03.04.2018,965.00
04.04.2018,815.00
05.04.2018,785.00
06.04.2018,1621.00
07.04.2018,2579.00
08.04.2018,3651.00
09.04.2018,2093.00
10.04.2018,2339.00
11.04.2018,1090.00
12.04.2018,2091.00
13.04.2018,1478.00
14.04.2018,2322.00
15.04.2018,2858.00
16.04.2018,2176.00
17.04.2018,2818.00
18.04.2018,3467.00
19.04.2018,3332.00
20.04.2018,3256.00
21.04.2018,3252.00
22.04.2018,2621.00
23.04.2018,2008.00
24.04.2018,2083.00
25.04.2018,1530.00
26.04.2018,1583.00
27.04.2018,2122.00
28.04.2018,1558.00
29.04.2018,1707.00
30.04.2018,817.00
01.05.2018,1517.00
02.05.2018,2133.00
03.05.2018,2335.00
04.05.2018,2613.00
05.05.2018,3222.00
06.05.2018,4711.00
07.05.2018,3119.00
08.05.2018,3409.00
09.05.2018,3192.00
10.05.2018,1860.00
11.05.2018,2279.00
12.05.2018,2900.00
13.05.2018,501.00
14.05.2018,2349.00
15.05.2018,2910.00
16.05.2018,1615.00
17.05.2018,2191.00
18.05.2018,1964.00
19.05.2018,1709.00
20.05.2018,3590.00
21.05.2018,3524.00
22.05.2018,1478.00
23.05.2018,1792.00
24.05.2018,1750.00
25.05.2018,2462.00
26.05.2018,2973.00
27.05.2018,2504.00
28.05.2018,2796.00
29.05.2018,2174.00
30.05.2018,2840.00
31.05.2018,3160.00
01.06.2018,551.00
02.06.2018,1933.00
03.06.2018,3381.00
04.06.2018,3147.00
05.06.2018,2934.00
06.06.2018,3357.00
07.06.2018,2252.00
08.06.2018,1467.00
09.06.2018,2336.00
10.06.2018,2818.00
11.06.2018,2237.00
12.06.2018,1408.00
13.06.2018,2058.00
14.06.2018,2073.00
15.06.2018,2219.00
16.06.2018,2117.00
17.06.2018,2023.00
18.06.2018,2030.00
19.06.2018,2163.00
20.06.2018,3388.00
21.06.2018,1825.00
22.06.2018,1577.00
23.06.2018,1291.00
24.06.2018,2060.00
25.06.2018,1861.00
26.06.2018,2827.00
27.06.2018,3056.00
28.06.2018,3204.00
29.06.2018,3091.00
30.06.2018,2636.00
01.07.2018,3551.00
02.07.2018,3078.00
03.07.2018,3449.00
04.07.2018,2653.00
05.07.2018,2964.00
06.07.2018,2650.00
07.07.2018,2874.00
08.07.2018,3909.00
09.07.2018,2757.00
10.07.2018,1594.00
11.07.2018,2041.00
12.07.2018,2794.00
13.07.2018,3154.00
14.07.2018,3028.00
15.07.2018,3320.00
16.07.2018,2939.00
17.07.2018,2727.00
18.07.2018,3121.00
19.07.2018,2913.00
20.07.2018,2605.00
21.07.2018,2916.00
22.07.2018,3372.00
23.07.2018,2629.00
24.07.2018,2805.00
