Datum,Zaehlerstand
27.03.2018,2066
28.03.2018,1557
29.03.2018,2297
30.03.2018,1245
31.03.2018,1840
01.04.2018,518
02.04.2018,1040
03.04.2018,2161
04.04.2018,2011
05.04.2018,2299
06.04.2018,2782
07.04.2018,2635
08.04.2018,2102
09.04.2018,3358
10.04.2018,3828
11.04.2018,2381
12.04.2018,3375
13.04.2018,3154
14.04.2018,3014
15.04.2018,2060
16.04.2018,3480
17.04.2018,3751
18.04.2018,3725
19.04.2018,3891
20.04.2018,3914
21.04.2018,3258
22.04.2018,1907
23.04.2018,3455
24.04.2018,3578
25.04.2018,3145
26.04.2018,3233
27.04.2018,3497
28.04.2018,2681
29.04.2018,1738
30.04.2018,2486
01.05.2018,1878
02.05.2018,3637
03.05.2018,3815
04.05.2018,3915
05.05.2018,3335
06.05.2018,2361
07.05.2018,3905
08.05.2018,4046
09.05.2018,4207
10.05.2018,1953
11.05.2018,3479
12.05.2018,3113
13.05.2018,922
14.05.2018,3526
15.05.2018,4018
16.05.2018,3155
17.05.2018,3577
18.05.2018,3516
19.05.2018,2661
20.05.2018,2017
21.05.2018,2084
22.05.2018,3064
23.05.2018,3177
24.05.2018,3238
25.05.2018,3519
26.05.2018,3256
27.05.2018,1959
28.05.2018,3769
29.05.2018,3475
30.05.2018,3914
31.05.2018,2391
01.06.2018,1825
02.06.2018,2920
03.06.2018,2203
04.06.2018,3889
05.06.2018,3985
06.06.2018,4027
07.06.2018,3464
08.06.2018,2983
09.06.2018,326
10.06.2018,64
11.06.2018,3641
12.06.2018,3060
13.06.2018,3455
14.06.2018,3291
15.06.2018,3652
16.06.2018,2729
17.06.2018,2112
18.06.2018,3454
19.06.2018,3585
20.06.2018,3947
21.06.2018,3582
22.06.2018,3323
23.06.2018,2754
24.06.2018,1944
25.06.2018,3383
26.06.2018,3833
27.06.2018,3790
28.06.2018,4130
29.06.2018,3935
30.06.2018,3213
01.07.2018,2376
02.07.2018,4006
03.07.2018,4137
04.07.2018,3771
05.07.2018,4083
06.07.2018,4097
07.07.2018,3423
08.07.2018,2693
09.07.2018,3972
10.07.2018,3406
11.07.2018,3554
12.07.2018,3848
13.07.2018,4395
14.07.2018,3350
15.07.2018,2311
16.07.2018,3728
17.07.2018,3727
18.07.2018,3803
19.07.2018,3882
20.07.2018,3558
21.07.2018,3067
22.07.2018,2329
23.07.2018,3551
24.07.2018,3592
25.07.2018,3488
26.07.2018,3506
27.07.2018,3529
28.07.2018,2721
29.07.2018,2013
30.07.2018,3550
31.07.2018,3564
01.08.2018,3614
02.08.2018,3542
03.08.2018,3352
04.08.2018,2727
05.08.2018,2137
06.08.2018,3299
07.08.2018,3245
08.08.2018,2974
09.08.2018,3099
10.08.2018,3308
11.08.2018,2796
12.08.2018,2161
13.08.2018,2537
14.08.2018,2937
15.08.2018,3418
16.08.2018,3594
17.08.2018,2929
18.08.2018,2799
19.08.2018,2254
20.08.2018,3301
21.08.2018,3477
22.08.2018,3741
23.08.2018,3792
24.08.2018,3336
25.08.2018,2364
26.08.2018,2004
27.08.2018,3447
28.08.2018,3783
29.08.2018,3277
30.08.2018,3488
31.08.2018,3749
01.09.2018,3240
02.09.2018,2371
03.09.2018,3556
04.09.2018,3867
05.09.2018,3563
06.09.2018,2799
07.09.2018,3398
08.09.2018,2935
09.09.2018,2164
10.09.2018,3607
11.09.2018,3854
12.09.2018,3739
13.09.2018,3158
14.09.2018,3507
15.09.2018,2957
16.09.2018,2293
17.09.2018,3747
18.09.2018,3951
19.09.2018,3677
20.09.2018,3966
21.09.2018,2976
22.09.2018,2349
23.09.2018,777
24.09.2018,3148
25.09.2018,3377
26.09.2018,3429
27.09.2018,3521
28.09.2018,2881
29.09.2018,2864
30.09.2018,1948
01.10.2018,2850
02.10.2018,2546
03.10.2018,1822
04.10.2018,3231
05.10.2018,3502
06.10.2018,3061
07.10.2018,1913
08.10.2018,3585
09.10.2018,3584
10.10.2018,3560
11.10.2018,3504
12.10.2018,3608
13.10.2018,3105
14.10.2018,2228
15.10.2018,3463
16.10.2018,3485
17.10.2018,3423
18.10.2018,3223
19.10.2018,3117
20.10.2018,2621
21.10.2018,1878
22.10.2018,2589
23.10.2018,2548
24.10.2018,2528
25.10.2018,2680
26.10.2018,2741
27.10.2018,2204
28.10.2018,1602
29.10.2018,2943
30.10.2018,2019
31.10.2018,2863
01.11.2018,1317
02.11.2018,2802
03.11.2018,2454
04.11.2018,1642
05.11.2018,3133
06.11.2018,3418
07.11.2018,3394
08.11.2018,3349
09.11.2018,3244
10.11.2018,1829
11.11.2018,967
12.11.2018,2437
13.11.2018,3161
14.11.2018,3045
15.11.2018,3115
16.11.2018,3038
17.11.2018,2387
18.11.2018,1547
19.11.2018,2762
20.11.2018,2643
21.11.2018,2750
22.11.2018,2963
23.11.2018,2905
24.11.2018,1401
25.11.2018,1218
26.11.2018,2725
27.11.2018,2845
28.11.2018,2438
29.11.2018,2340
30.11.2018,2880
01.12.2018,2081
02.12.2018,1098
03.12.2018,2306
04.12.2018,2865
05.12.2018,2911
06.12.2018,2674
07.12.2018,2275
08.12.2018,1622
09.12.2018,1008
10.12.2018,2465
11.12.2018,2701
12.12.2018,2820
13.12.2018,2699
14.12.2018,2644
15.12.2018,1981
16.12.2018,1029
17.12.2018,2181
18.12.2018,2776
19.12.2018,2858
20.12.2018,2619
21.12.2018,2057
22.12.2018,2166
23.12.2018,740
24.12.2018,1149
25.12.2018,533
26.12.2018,646
27.12.2018,1662
28.12.2018,1782
29.12.2018,1468
30.12.2018,933
31.12.2018,1428
01.01.2019,644
02.01.2019,1955
03.01.2019,1967
04.01.2019,2017
05.01.2019,1526
06.01.2019,942
07.01.2019,2199
08.01.2019,2085
09.01.2019,2444
10.01.2019,2552
11.01.2019,2038
12.01.2019,1606
13.01.2019,679
14.01.2019,1982
15.01.2019,2496
16.01.2019,2598
17.01.2019,2133
18.01.2019,2452
19.01.2019,2022
20.01.2019,1170
21.01.2019,2289
22.01.2019,2057
23.01.2019,1636
24.01.2019,1869
25.01.2019,1991
26.01.2019,1728
27.01.2019,972
28.01.2019,1615
29.01.2019,2391
30.01.2019,1412
31.01.2019,1206
01.02.2019,1818
02.02.2019,1572
03.02.2019,1155
04.02.2019,2297
05.02.2019,2335
06.02.2019,2497
07.02.2019,2475
08.02.2019,2563
09.02.2019,2032
10.02.2019,769
11.02.2019,2306
12.02.2019,2563
13.02.2019,2540
14.02.2019,2700
15.02.2019,2853
16.02.2019,2455
17.02.2019,1719
18.02.2019,3005
19.02.2019,2847
20.02.2019,2909
21.02.2019,2994
22.02.2019,2786
23.02.2019,2434
24.02.2019,1684
25.02.2019,3214
26.02.2019,3218
27.02.2019,3555
28.02.2019,1479
01.03.2019,1667
02.03.2019,1427
03.03.2019,716
04.03.2019,633
05.03.2019,1723
06.03.2019,2453
07.03.2019,2489
08.03.2019,2385
09.03.2019,1925
10.03.2019,768
11.03.2019,1881
12.03.2019,2466
13.03.2019,1869
14.03.2019,1605
15.03.2019,1778
16.03.2019,1668
17.03.2019,1213
18.03.2019,2501
19.03.2019,2902
20.03.2019,2834
21.03.2019,3102
22.03.2019,3203
23.03.2019,2250
24.03.2019,1664
25.03.2019,2350
26.03.2019,2502
27.03.2019,2578
28.03.2019,2580
29.03.2019,2884
30.03.2019,2652
31.03.2019,1675
01.04.2019,2993
02.04.2019,2500
03.04.2019,2089
04.04.2019,2394
05.04.2019,2895
06.04.2019,2581
07.04.2019,2169
08.04.2019,3036
09.04.2019,3138
10.04.2019,3372
11.04.2019,3283
12.04.2019,3296
13.04.2019,2422
14.04.2019,1721
15.04.2019,3576
16.04.2019,3631
17.04.2019,3184
18.04.2019,4045
19.04.2019,2140
20.04.2019,2841
21.04.2019,1668
22.04.2019,2117
23.04.2019,3835
24.04.2019,3331
25.04.2019,3319
26.04.2019,3355
27.04.2019,1820
28.04.2019,1666
29.04.2019,3586
30.04.2019,4352
01.05.2019,2398
02.05.2019,3390
03.05.2019,3356
04.05.2019,2253
05.05.2019,1499
06.05.2019,3159
07.05.2019,3485
08.05.2019,2405
09.05.2019,3324
10.05.2019,3127
11.05.2019,2014
12.05.2019,1785
13.05.2019,3913
14.05.2019,3847
15.05.2019,4055
16.05.2019,3856
17.05.2019,3127
18.05.2019,3063
19.05.2019,1972
20.05.2019,3234
21.05.2019,2011
22.05.2019,3835
23.05.2019,4317
24.05.2019,4418
