Datum,Zaehlerstand
27.05.2019,2655
28.05.2019,2776
29.05.2019,3292
30.05.2019,2192
31.05.2019,2687
01.06.2019,2847
02.06.2019,4045
03.06.2019,2580
04.06.2019,4269
05.06.2019,4604
06.06.2019,3321
07.06.2019,3247
08.06.2019,1188
09.06.2019,2412
10.06.2019,2122
11.06.2019,2455
12.06.2019,2901
13.06.2019,3858
14.06.2019,3555
15.06.2019,2219
16.06.2019,2831
17.06.2019,4605
18.06.2019,4950
19.06.2019,3757
20.06.2019,1939
21.06.2019,3239
22.06.2019,2852
23.06.2019,3642
24.06.2019,5105
25.06.2019,5370
26.06.2019,5856
27.06.2019,5181
28.06.2019,4682
29.06.2019,3402
30.06.2019,3268
01.07.2019,4546
02.07.2019,4651
03.07.2019,4771
04.07.2019,4849
05.07.2019,4745
06.07.2019,3237
07.07.2019,2661
08.07.2019,3406
09.07.2019,4322
10.07.2019,4640
11.07.2019,3580
12.07.2019,2755
13.07.2019,1327
14.07.2019,2063
15.07.2019,2777
16.07.2019,2926
17.07.2019,3160
18.07.2019,3021
19.07.2019,2520
20.07.2019,1343
21.07.2019,2516
22.07.2019,3320
23.07.2019,3601
24.07.2019,3324
25.07.2019,3077
26.07.2019,2358
27.07.2019,1179
28.07.2019,650
29.07.2019,2981
30.07.2019,3180
31.07.2019,2671
01.08.2019,2579
02.08.2019,1978
03.08.2019,1359
04.08.2019,3512
05.08.2019,2247
06.08.2019,2249
07.08.2019,2232
08.08.2019,2347
09.08.2019,1265
10.08.2019,1520
11.08.2019,2312
12.08.2019,1771
13.08.2019,2012
14.08.2019,2584
15.08.2019,1464
16.08.2019,2079
17.08.2019,1144
18.08.2019,677
19.08.2019,2874
20.08.2019,2905
21.08.2019,2969
22.08.2019,3293
23.08.2019,4937
24.08.2019,2757
25.08.2019,4046
26.08.2019,3751
27.08.2019,3740
28.08.2019,4280
29.08.2019,3890
30.08.2019,4227
31.08.2019,2882
01.09.2019,1928
02.09.2019,3795
03.09.2019,3583
04.09.2019,3475
05.09.2019,3954
06.09.2019,3203
07.09.2019,1169
08.09.2019,1062
09.09.2019,3349
10.09.2019,3772
11.09.2019,2840
12.09.2019,3295
13.09.2019,2804
14.09.2019,4394
15.09.2019,2843
16.09.2019,2869
17.09.2019,3345
18.09.2019,3250
19.09.2019,3111
20.09.2019,3109
21.09.2019,2206
22.09.2019,2324
23.09.2019,1907
24.09.2019,2620
25.09.2019,2734
26.09.2019,1963
27.09.2019,2504
28.09.2019,1132
29.09.2019,2116
30.09.2019,2281
01.10.2019,1840
02.10.2019,2232
03.10.2019,1142
04.10.2019,948
05.10.2019,1189
06.10.2019,193
07.10.2019,2616
08.10.2019,1356
09.10.2019,2439
10.10.2019,2704
11.10.2019,2356
12.10.2019,1768
13.10.2019,2134
14.10.2019,2762
15.10.2019,1944
16.10.2019,1744
17.10.2019,1648
18.10.2019,1517
19.10.2019,614
20.10.2019,967
21.10.2019,2092
22.10.2019,2247
23.10.2019,2468
24.10.2019,2407
25.10.2019,2063
26.10.2019,1886
27.10.2019,814
28.10.2019,2672
29.10.2019,2786
30.10.2019,2786
31.10.2019,2554
01.11.2019,287
02.11.2019,716
03.11.2019,840
04.11.2019,1980
05.11.2019,2154
06.11.2019,1521
07.11.2019,1965
08.11.2019,3305
09.11.2019,1115
10.11.2019,1274
11.11.2019,1894
12.11.2019,2030
13.11.2019,2314
14.11.2019,2301
15.11.2019,1995
16.11.2019,1213
17.11.2019,763
18.11.2019,1037
19.11.2019,1683
20.11.2019,2141
21.11.2019,2047
22.11.2019,1750
23.11.2019,1194
24.11.2019,1195
25.11.2019,2289
26.11.2019,2215
27.11.2019,1896
28.11.2019,1440
29.11.2019,1890
30.11.2019,2338
01.12.2019,636
02.12.2019,1852
03.12.2019,2117
04.12.2019,2239
05.12.2019,2046
06.12.2019,1140
07.12.2019,708
08.12.2019,529
09.12.2019,1536
10.12.2019,2152
11.12.2019,1140
12.12.2019,1902
13.12.2019,911
14.12.2019,1407
15.12.2019,679
16.12.2019,1479
17.12.2019,2076
18.12.2019,2163
19.12.2019,2099
20.12.2019,1299
21.12.2019,2310
22.12.2019,482
23.12.2019,961
24.12.2019,206
25.12.2019,153
26.12.2019,435
27.12.2019,510
28.12.2019,528
29.12.2019,472
30.12.2019,778
31.12.2019,433
01.01.2020,440
02.01.2020,742
03.01.2020,549
04.01.2020,605
05.01.2020,674
06.01.2020,1761
07.01.2020,2041
08.01.2020,1894
09.01.2020,1233
10.01.2020,1006
11.01.2020,1031
12.01.2020,859
13.01.2020,2132
14.01.2020,2128
15.01.2020,2437
16.01.2020,2521
17.01.2020,1654
18.01.2020,2209
19.01.2020,725
20.01.2020,1988
21.01.2020,2172
22.01.2020,1914
23.01.2020,1826
24.01.2020,1693
25.01.2020,943
26.01.2020,1182
27.01.2020,1464
28.01.2020,1469
29.01.2020,1945
30.01.2020,1964
31.01.2020,1836
01.02.2020,384
02.02.2020,1658
03.02.2020,1667
04.02.2020,1266
05.02.2020,2022
06.02.2020,1911
07.02.2020,1912
08.02.2020,950
09.02.2020,393
10.02.2020,298
11.02.2020,1000
12.02.2020,1524
13.02.2020,1301
14.02.2020,1360
15.02.2020,1359
16.02.2020,2117
17.02.2020,1712
18.02.2020,1881
19.02.2020,1723
20.02.2020,974
21.02.2020,1152
22.02.2020,647
23.02.2020,160
24.02.2020,368
25.02.2020,1041
26.02.2020,814
27.02.2020,1071
28.02.2020,1424
29.02.2020,1785
01.03.2020,988
02.03.2020,1499
03.03.2020,1885
04.03.2020,1771
05.03.2020,1180
06.03.2020,878
07.03.2020,1325
08.03.2020,1049
09.03.2020,1994
10.03.2020,1301
11.03.2020,1059
12.03.2020,1846
13.03.2020,1737
14.03.2020,1647
15.03.2020,2210
16.03.2020,2631
17.03.2020,2677
18.03.2020,2805
19.03.2020,2403
20.03.2020,1600
21.03.2020,2266
22.03.2020,2295
23.03.2020,1723
24.03.2020,2080
25.03.2020,2360
26.03.2020,2282
27.03.2020,2716
28.03.2020,3453
29.03.2020,663
30.03.2020,1648
31.03.2020,2196
01.04.2020,2320
02.04.2020,2078
03.04.2020,1450
04.04.2020,3079
05.04.2020,3860
06.04.2020,3192
07.04.2020,3126
08.04.2020,3422
09.04.2020,3112
10.04.2020,4196
11.04.2020,3706
12.04.2020,4118
13.04.2020,1748
14.04.2020,1843
15.04.2020,2959
16.04.2020,3671
17.04.2020,3563
18.04.2020,2666
19.04.2020,2878
20.04.2020,3072
21.04.2020,3420
22.04.2020,3555
