Datum,Zaehlerstand
07.04.2020,3122
08.04.2020,3101
09.04.2020,3035
10.04.2020,2950
11.04.2020,2802
12.04.2020,2891
13.04.2020,1487
14.04.2020,2120
15.04.2020,2776
16.04.2020,3447
17.04.2020,3562
18.04.2020,2023
19.04.2020,2221
20.04.2020,3312
21.04.2020,3532
22.04.2020,3731
23.04.2020,3792
24.04.2020,3487
25.04.2020,2936
26.04.2020,3514
27.04.2020,3819
28.04.2020,2232
29.04.2020,2483
30.04.2020,1938
01.05.2020,1611
02.05.2020,1112
03.05.2020,2527
04.05.2020,2658
05.05.2020,3831
06.05.2020,4073
07.05.2020,4079
08.05.2020,4320
09.05.2020,3691
10.05.2020,1827
11.05.2020,2477
12.05.2020,3298
13.05.2020,3138
14.05.2020,3801
15.05.2020,4124
16.05.2020,3465
17.05.2020,3718
18.05.2020,4293
19.05.2020,4573
20.05.2020,4357
21.05.2020,4202
22.05.2020,3050
23.05.2020,2548
24.05.2020,2143
25.05.2020,3619
26.05.2020,4829
27.05.2020,4909
28.05.2020,4902
29.05.2020,4732
30.05.2020,3477
31.05.2020,3411
01.06.2020,3617
02.06.2020,4450
03.06.2020,4418
04.06.2020,2398
05.06.2020,2071
06.06.2020,2465
07.06.2020,2716
08.06.2020,3864
09.06.2020,4031
10.06.2020,3697
11.06.2020,2923
12.06.2020,4584
13.06.2020,3363
14.06.2020,2143
15.06.2020,3907
16.06.2020,2836
17.06.2020,3686
18.06.2020,3885
19.06.2020,4626
20.06.2020,3921
21.06.2020,3855
22.06.2020,4566
23.06.2020,5416
24.06.2020,5713
25.06.2020,5396
26.06.2020,4623
27.06.2020,3286
28.06.2020,2712
29.06.2020,3080
30.06.2020,4014
01.07.2020,2655
02.07.2020,3333
03.07.2020,4008
04.07.2020,3083
05.07.2020,2985
06.07.2020,3281
07.07.2020,4092
08.07.2020,1690
09.07.2020,3432
10.07.2020,3223
11.07.2020,3189
12.07.2020,3239
13.07.2020,4492
14.07.2020,3204
15.07.2020,3745
16.07.2020,2345
17.07.2020,3676
18.07.2020,3486
19.07.2020,3312
20.07.2020,3566
21.07.2020,4375
22.07.2020,4294
23.07.2020,4557
24.07.2020,3669
25.07.2020,2679
26.07.2020,2683
27.07.2020,3520
28.07.2020,4111
29.07.2020,4334
30.07.2020,4568
31.07.2020,3782
01.08.2020,2635
02.08.2020,2784
03.08.2020,3570
04.08.2020,4584
05.08.2020,4767
06.08.2020,4586
07.08.2020,4057
08.08.2020,2956
09.08.2020,2513
10.08.2020,4055
11.08.2020,4131
12.08.2020,3333
13.08.2020,3780
14.08.2020,3922
15.08.2020,2757
16.08.2020,2867
17.08.2020,3378
18.08.2020,3784
19.08.2020,4840
20.08.2020,4671
21.08.2020,3984
22.08.2020,3388
23.08.2020,2457
24.08.2020,3917
25.08.2020,3859
26.08.2020,2962
27.08.2020,4409
28.08.2020,3704
29.08.2020,2884
30.08.2020,2492
31.08.2020,3794
01.09.2020,4193
02.09.2020,4798
03.09.2020,3238
04.09.2020,3444
05.09.2020,2611
06.09.2020,2985
07.09.2020,4281
08.09.2020,4280
09.09.2020,4321
10.09.2020,4924
11.09.2020,4246
12.09.2020,3386
13.09.2020,3400
14.09.2020,4716
15.09.2020,4932
16.09.2020,5028
17.09.2020,4795
18.09.2020,4389
19.09.2020,3510
20.09.2020,3328
21.09.2020,7846
22.09.2020,9106
23.09.2020,4663
24.09.2020,4150
25.09.2020,3424
26.09.2020,902
27.09.2020,1574
28.09.2020,2969
29.09.2020,3222
30.09.2020,3869
01.10.2020,3222
02.10.2020,3327
03.10.2020,1219
04.10.2020,1715
05.10.2020,2915
06.10.2020,2850
07.10.2020,3241
08.10.2020,3766
09.10.2020,2911
10.10.2020,2053
11.10.2020,1894
12.10.2020,2533
13.10.2020,3193
14.10.2020,2902
15.10.2020,2799
16.10.2020,2577
17.10.2020,1735
18.10.2020,1804
19.10.2020,3534
20.10.2020,2960
21.10.2020,2789
23.10.2020,2000
24.10.2020,2285
25.10.2020,1014
26.10.2020,3280
27.10.2020,3361
28.10.2020,3361
29.10.2020,2865
30.10.2020,3267
31.10.2020,2894
01.11.2020,1719
02.11.2020,2813
03.11.2020,3351
04.11.2020,3378
05.11.2020,3205
06.11.2020,3203
07.11.2020,2454
08.11.2020,1943
09.11.2020,3029
10.11.2020,3483
11.11.2020,2848
12.11.2020,3217
13.11.2020,3132
14.11.2020,2498
15.11.2020,1654
16.11.2020,2723
17.11.2020,3071
18.11.2020,3649
19.11.2020,2675
20.11.2020,2820
21.11.2020,1787
22.11.2020,1368
23.11.2020,3148
24.11.2020,3163
25.11.2020,3240
26.11.2020,3208
27.11.2020,2846
28.11.2020,1989
29.11.2020,1274
30.11.2020,2233
01.12.2020,1843
02.12.2020,2739
03.12.2020,2526
04.12.2020,2613
05.12.2020,1871
06.12.2020,1076
07.12.2020,1777
08.12.2020,2690
09.12.2020,2847
10.12.2020,2730
11.12.2020,2233
12.12.2020,1156
13.12.2020,1294
14.12.2020,2415
15.12.2020,1707
16.12.2020,2329
17.12.2020,2229
18.12.2020,2507
19.12.2020,1719
20.12.2020,1228
21.12.2020,1285
22.12.2020,1415
23.12.2020,789
24.12.2020,389
25.12.2020,390
26.12.2020,594
27.12.2020,409
28.12.2020,1078
29.12.2020,1263
30.12.2020,1192
31.12.2020,473
01.01.2021,719
02.01.2021,1074
03.01.2021,881
04.01.2021,1638
05.01.2021,1781
06.01.2021,1737
07.01.2021,1520
08.01.2021,1295
09.01.2021,907
10.01.2021,1099
11.01.2021,1925
12.01.2021,1410
13.01.2021,2053
14.01.2021,2070
15.01.2021,1960
16.01.2021,1214
17.01.2021,530
18.01.2021,1975
19.01.2021,1404
20.01.2021,2136
21.01.2021,1993
22.01.2021,2063
23.01.2021,1786
24.01.2021,621
25.01.2021,1460
26.01.2021,1468
27.01.2021,1325
28.01.2021,997
29.01.2021,1432
30.01.2021,996
31.01.2021,1439
01.02.2021,1583
02.02.2021,1513
03.02.2021,1554
04.02.2021,2639
05.02.2021,2206
06.02.2021,687
07.02.2021,500
08.02.2021,1043
09.02.2021,1326
10.02.2021,1398
11.02.2021,1612
12.02.2021,1519
13.02.2021,1192
14.02.2021,1176
15.02.2021,1017
16.02.2021,1944
17.02.2021,2206
18.02.2021,1989
19.02.2021,2495
20.02.2021,2592
21.02.2021,2946
22.02.2021,2655
23.02.2021,3316
24.02.2021,3826
25.02.2021,3735
26.02.2021,2369
27.02.2021,2118
28.02.2021,2663
01.03.2021,3206
02.03.2021,3573
03.03.2021,3466
04.03.2021,1483
05.03.2021,2714
06.03.2021,2239
07.03.2021,2057
08.03.2021,2348
09.03.2021,1455
16.03.2021,1137
17.03.2021,2019
18.03.2021,2383
19.03.2021,2762
20.03.2021,2151
21.03.2021,1311
22.03.2021,2350
23.03.2021,2922
24.03.2021,3537
25.03.2021,3120
26.03.2021,3264
27.03.2021,1593
28.03.2021,2155
29.03.2021,3774
30.03.2021,4209
31.03.2021,4158
01.04.2021,3720
02.04.2021,1467
03.04.2021,1715
04.04.2021,1012
05.04.2021,522
06.04.2021,1306
07.04.2021,1029
08.04.2021,2338
09.04.2021,2804
10.04.2021,809
11.04.2021,496
12.04.2021,2154
13.04.2021,2793
14.04.2021,2747
15.04.2021,3012
16.04.2021,2913
17.04.2021,2463
18.04.2021,1998
19.04.2021,2148
20.04.2021,3839
21.04.2021,3442
22.04.2021,3608
23.04.2021,3826
24.04.2021,3019
25.04.2021,2990
26.04.2021,3672
27.04.2021,4125
28.04.2021,4188
29.04.2021,2715
30.04.2021,2827
01.05.2021,2691
02.05.2021,1919
03.05.2021,3102
04.05.2021,1995
05.05.2021,2192
06.05.2021,2505
07.05.2021,2545
08.05.2021,2200
09.05.2021,3678
10.05.2021,3053
11.05.2021,2486
12.05.2021,3169
13.05.2021,3146
14.05.2021,2814
15.05.2021,1422
16.05.2021,1781
17.05.2021,2381
18.05.2021,2477
19.05.2021,3019
20.05.2021,3660
21.05.2021,3407
22.05.2021,1278
23.05.2021,2478
24.05.2021,1838
25.05.2021,1488
26.05.2021,2373
27.05.2021,1925
28.05.2021,3845
29.05.2021,4041
30.05.2021,4153
31.05.2021,4761
01.06.2021,5524
02.06.2021,5156
03.06.2021,2440
04.06.2021,3032
05.06.2021,2079
06.06.2021,2223
07.06.2021,3795
08.06.2021,4741
09.06.2021,5254
10.06.2021,5458
11.06.2021,5358
12.06.2021,4106
13.06.2021,3990
14.06.2021,4782
15.06.2021,5342
16.06.2021,5047
17.06.2021,4912
18.06.2021,4580
19.06.2021,3875
20.06.2021,3048
21.06.2021,3681
22.06.2021,2635
23.06.2021,4264
24.06.2021,3983
25.06.2021,4672
26.06.2021,4343
27.06.2021,3464
28.06.2021,3817
29.06.2021,3958
01.07.2021,2953
02.07.2021,4213
03.07.2021,3098
04.07.2021,1712
05.07.2021,2755
06.07.2021,2965
07.07.2021,4088
08.07.2021,2869
09.07.2021,3181
10.07.2021,2522
11.07.2021,2522
12.07.2021,3663
13.07.2021,1954
14.07.2021,706
15.07.2021,2777
16.07.2021,2759
17.07.2021,3125
18.07.2021,3568
19.07.2021,3276
20.07.2021,3991
21.07.2021,4068
22.07.2021,3804
23.07.2021,3998
24.07.2021,1635
25.07.2021,2745
26.07.2021,2689
27.07.2021,2630
28.07.2021,3229
29.07.2021,3415
30.07.2021,3290
31.07.2021,2556
01.08.2021,2288
02.08.2021,2418
03.08.2021,2245
04.08.2021,3540
05.08.2021,3277
06.08.2021,2594
07.08.2021,2460
08.08.2021,2283
09.08.2021,2764
10.08.2021,2872
11.08.2021,4093
12.08.2021,4163
13.08.2021,3770
14.08.2021,3454
15.08.2021,3374
16.08.2021,2432
17.08.2021,2634
18.08.2021,3008
19.08.2021,3349
20.08.2021,3723
21.08.2021,3512
22.08.2021,1969
23.08.2021,3469
24.08.2021,4439
25.08.2021,4634
26.08.2021,3106
27.08.2021,2374
28.08.2021,1539
29.08.2021,1025
30.08.2021,2952
31.08.2021,3838
01.09.2021,3590
02.09.2021,4590
03.09.2021,4143
04.09.2021,3415
05.09.2021,3589
06.09.2021,4157
07.09.2021,4643
08.09.2021,4907
09.09.2021,3578
10.09.2021,2966
11.09.2021,2692
12.09.2021,2841
13.09.2021,3751
14.09.2021,3871
15.09.2021,2686
16.09.2021,3657
17.09.2021,3500
18.09.2021,3281
19.09.2021,2687
20.09.2021,3454
21.09.2021,3821
22.09.2021,3960
23.09.2021,4055
24.09.2021,4083
25.09.2021,3505
26.09.2021,2268
27.09.2021,2801
28.09.2021,3468
29.09.2021,2495
30.09.2021,3469
01.10.2021,3546
02.10.2021,1903
03.10.2021,1118
04.10.2021,3183
05.10.2021,3009
06.10.2021,2535
07.10.2021,3457
08.10.2021,3620
09.10.2021,2677
10.10.2021,2578
11.10.2021,2776
12.10.2021,1888
13.10.2021,2935
14.10.2021,2785
15.10.2021,2430
16.10.2021,1949
17.10.2021,1840
18.10.2021,2979
20.10.2021,2679
21.10.2021,1444
22.10.2021,2350
23.10.2021,1709
24.10.2021,2361
25.10.2021,3153
26.10.2021,3349
27.10.2021,3530
28.10.2021,3746
29.10.2021,3355
30.10.2021,1603
31.10.2021,1569
01.11.2021,1908
02.11.2021,2479
03.11.2021,2326
04.11.2021,2664
05.11.2021,2825
09.11.2021,2367
18.11.2021,2888
19.11.2021,2358
20.11.2021,1764
23.11.2021,1396
05.12.2021,1010
06.12.2021,54
09.12.2021,2340
10.12.2021,2145
11.12.2021,1112
13.12.2021,2450
14.12.2021,2718
16.12.2021,2706
17.12.2021,2521
18.12.2021,1484
19.12.2021,1204
20.12.2021,2589
21.12.2021,2487
22.12.2021,2110
23.12.2021,1416
24.12.2021,440
25.12.2021,295
26.12.2021,336
27.12.2021,759
28.12.2021,782
29.12.2021,868
30.12.2021,1172
31.12.2021,1006
01.01.2022,1054
02.01.2022,899
03.01.2022,1366
05.01.2022,1422
06.01.2022,1885
07.01.2022,1417
08.01.2022,997
09.01.2022,948
10.01.2022,2508
11.01.2022,2604
12.01.2022,2419
13.01.2022,2692
14.01.2022,2284
15.01.2022,1388
16.01.2022,1177
17.01.2022,2147
18.01.2022,2667
19.01.2022,2382
20.01.2022,2305
21.01.2022,2019
22.01.2022,1157
23.01.2022,1272
24.01.2022,2405
25.01.2022,2535
26.01.2022,2433
27.01.2022,2056
28.01.2022,2522
29.01.2022,1329
30.01.2022,1600
31.01.2022,1266
01.02.2022,1751
02.02.2022,2572
03.02.2022,2291
04.02.2022,1956
05.02.2022,1838
06.02.2022,411
07.02.2022,2265
08.02.2022,2238
09.02.2022,2731
10.02.2022,2001
11.02.2022,2233
12.02.2022,1885
13.02.2022,1764
14.02.2022,2476
15.02.2022,2551
16.02.2022,1751
17.02.2022,1263
18.02.2022,1303
19.02.2022,1515
20.02.2022,596
21.02.2022,1522
22.02.2022,2150
23.02.2022,3141
24.02.2022,1358
25.02.2022,1156
26.02.2022,1349
27.02.2022,1354
28.02.2022,2130
01.03.2022,1867
02.03.2022,2740
03.03.2022,2681
04.03.2022,2678
05.03.2022,1952
06.03.2022,1623
07.03.2022,2446
08.03.2022,2622
09.03.2022,2962
10.03.2022,3126
11.03.2022,2823
12.03.2022,2048
13.03.2022,2206
14.03.2022,2472
15.03.2022,2297
16.03.2022,3086
17.03.2022,2239
18.03.2022,3147
19.03.2022,2705
20.03.2022,1776
21.03.2022,3461
22.03.2022,3868
23.03.2022,4096
25.03.2022,3639
26.03.2022,3148
27.03.2022,2799
28.03.2022,3608
29.03.2022,3201
30.03.2022,3221
31.03.2022,1496
01.04.2022,1611
02.04.2022,1143
03.04.2022,1742
04.04.2022,2313
05.04.2022,1915
06.04.2022,2911
07.04.2022,1935
08.04.2022,2470
09.04.2022,1753
10.04.2022,1954
11.04.2022,3255
12.04.2022,4254
13.04.2022,3730
14.04.2022,3071
15.04.2022,1904
17.04.2022,1520
18.04.2022,2232
19.04.2022,3743
20.04.2022,4268
21.04.2022,3787
22.04.2022,3316
23.04.2022,2904
24.04.2022,2567
25.04.2022,2923
26.04.2022,2460
27.04.2022,4340
28.04.2022,4898
29.04.2022,3450
30.04.2022,2560
01.05.2022,2426
02.05.2022,4104
03.05.2022,4875
04.05.2022,4886
05.05.2022,4709
06.05.2022,4379
07.05.2022,3146
08.05.2022,3256
09.05.2022,4765
10.05.2022,5180
11.05.2022,5788
12.05.2022,5046
13.05.2022,4348
14.05.2022,3795
15.05.2022,3430
16.05.2022,3121
17.05.2022,4701
18.05.2022,5642
19.05.2022,3613
20.05.2022,2203
21.05.2022,2712
22.05.2022,3480
23.05.2022,2775
24.05.2022,3325
25.05.2022,4236
26.05.2022,2802
